DISTANCE_M,ELEVATION_M,NAME
4957.347999,53.9559,Cottonwood Marble Canyon C
4966.631422,53.7519,Cottonwood Marble Canyon C
4975.914845,53.4411,Cottonwood Marble Canyon C
4985.198269,53.1605,Cottonwood Marble Canyon C
4994.481692,52.9644,Cottonwood Marble Canyon C
5003.765115,52.7621,Cottonwood Marble Canyon C
5013.048538,52.5408,Cottonwood Marble Canyon C
5022.331962,52.2996,Cottonwood Marble Canyon C
5031.615385,52.0417,Cottonwood Marble Canyon C
5040.898808,51.7818,Cottonwood Marble Canyon C
5050.182231,51.4219,Cottonwood Marble Canyon C
5059.465654,51.0126,Cottonwood Marble Canyon C
5068.749078,50.7714,Cottonwood Marble Canyon C
5078.032501,50.5546,Cottonwood Marble Canyon C
5087.315924,50.3476,Cottonwood Marble Canyon C
5096.599347,50.1322,Cottonwood Marble Canyon C
5105.882771,49.9023,Cottonwood Marble Canyon C
5115.166194,49.6704,Cottonwood Marble Canyon C
5124.449617,49.3673,Cottonwood Marble Canyon C
5133.73304,48.9006,Cottonwood Marble Canyon C
5143.016463,48.6281,Cottonwood Marble Canyon C
5152.299887,48.3537,Cottonwood Marble Canyon C
5161.58331,48.0786,Cottonwood Marble Canyon C
5170.866733,47.8133,Cottonwood Marble Canyon C
5180.150156,47.5731,Cottonwood Marble Canyon C
5189.433579,47.3486,Cottonwood Marble Canyon C
5198.717003,47.118,Cottonwood Marble Canyon C
5208.000426,46.6832,Cottonwood Marble Canyon C
5217.283849,46.4623,Cottonwood Marble Canyon C
5226.567272,46.2939,Cottonwood Marble Canyon C
5235.850696,46.1275,Cottonwood Marble Canyon C
5245.134119,45.9634,Cottonwood Marble Canyon C
5254.417542,45.7844,Cottonwood Marble Canyon C
5263.700965,45.6092,Cottonwood Marble Canyon C
5272.984388,45.4441,Cottonwood Marble Canyon C
5282.267812,45.2826,Cottonwood Marble Canyon C
5291.551235,44.9545,Cottonwood Marble Canyon C
5300.834658,44.7508,Cottonwood Marble Canyon C
5310.118081,44.5953,Cottonwood Marble Canyon C
5319.401505,44.4637,Cottonwood Marble Canyon C
5328.684928,44.3437,Cottonwood Marble Canyon C
5337.968351,44.2124,Cottonwood Marble Canyon C
5347.251774,44.0654,Cottonwood Marble Canyon C
5356.535197,43.9116,Cottonwood Marble Canyon C
5365.818621,43.6444,Cottonwood Marble Canyon C
5375.102044,43.3763,Cottonwood Marble Canyon C
5384.385467,43.0861,Cottonwood Marble Canyon C
5393.66889,42.7561,Cottonwood Marble Canyon C
5402.952314,42.4205,Cottonwood Marble Canyon C
5412.235737,42.0627,Cottonwood Marble Canyon C
5421.51916,41.695,Cottonwood Marble Canyon C
5430.802583,41.4035,Cottonwood Marble Canyon C
5440.086006,41.0849,Cottonwood Marble Canyon C
5449.36943,40.7669,Cottonwood Marble Canyon C
5458.652853,40.5403,Cottonwood Marble Canyon C
5467.936276,40.315,Cottonwood Marble Canyon C
5477.219699,40.0854,Cottonwood Marble Canyon C
5486.503122,39.8602,Cottonwood Marble Canyon C
5495.786546,39.6436,Cottonwood Marble Canyon C
5505.069969,39.4336,Cottonwood Marble Canyon C
5514.353392,39.1428,Cottonwood Marble Canyon C
5523.636815,38.7289,Cottonwood Marble Canyon C
5532.920239,38.467,Cottonwood Marble Canyon C
5542.203662,38.2534,Cottonwood Marble Canyon C
5551.487085,38.0594,Cottonwood Marble Canyon C
5560.770508,37.9244,Cottonwood Marble Canyon C
5570.053931,37.7956,Cottonwood Marble Canyon C
5579.337355,37.6447,Cottonwood Marble Canyon C
5588.620778,37.4912,Cottonwood Marble Canyon C
5597.904201,37.3213,Cottonwood Marble Canyon C
5607.187624,37.0334,Cottonwood Marble Canyon C
5616.471048,36.8645,Cottonwood Marble Canyon C
5625.754471,36.6983,Cottonwood Marble Canyon C
5635.037894,36.5252,Cottonwood Marble Canyon C
5644.321317,36.3491,Cottonwood Marble Canyon C
5653.60474,36.178,Cottonwood Marble Canyon C
5662.888164,35.9996,Cottonwood Marble Canyon C
5672.171587,35.8155,Cottonwood Marble Canyon C
5681.45501,35.4713,Cottonwood Marble Canyon C
5690.738433,35.2878,Cottonwood Marble Canyon C
5700.021857,35.1185,Cottonwood Marble Canyon C
5709.30528,34.9702,Cottonwood Marble Canyon C
5718.588703,34.8422,Cottonwood Marble Canyon C
5727.872126,34.7209,Cottonwood Marble Canyon C
5737.155549,34.5977,Cottonwood Marble Canyon C
5746.438973,34.4622,Cottonwood Marble Canyon C
5755.722396,34.1693,Cottonwood Marble Canyon C
5765.005819,33.9448,Cottonwood Marble Canyon C
5774.289242,33.7637,Cottonwood Marble Canyon C
5783.572666,33.5856,Cottonwood Marble Canyon C
5792.856089,33.4189,Cottonwood Marble Canyon C
5802.139512,33.267,Cottonwood Marble Canyon C
5811.422935,33.1143,Cottonwood Marble Canyon C
5820.706358,32.9507,Cottonwood Marble Canyon C
5829.989782,32.6769,Cottonwood Marble Canyon C
5839.273205,32.427,Cottonwood Marble Canyon C
5848.556628,32.2519,Cottonwood Marble Canyon C
5857.840051,32.0771,Cottonwood Marble Canyon C
5867.123474,31.9041,Cottonwood Marble Canyon C
5876.406898,31.7585,Cottonwood Marble Canyon C
5885.690321,31.6311,Cottonwood Marble Canyon C
5894.973744,31.494,Cottonwood Marble Canyon C
5904.257167,31.3532,Cottonwood Marble Canyon C
5913.540591,31.1332,Cottonwood Marble Canyon C
5922.824014,30.8564,Cottonwood Marble Canyon C
5932.107437,30.6802,Cottonwood Marble Canyon C
5941.39086,30.5074,Cottonwood Marble Canyon C
5950.674283,30.3332,Cottonwood Marble Canyon C
5959.957707,30.1579,Cottonwood Marble Canyon C
5969.24113,29.9833,Cottonwood Marble Canyon C
5978.524553,29.8066,Cottonwood Marble Canyon C
5987.807976,29.5918,Cottonwood Marble Canyon C
5997.0914,29.272,Cottonwood Marble Canyon C
6006.374823,29.0916,Cottonwood Marble Canyon C
6015.658246,28.8976,Cottonwood Marble Canyon C
6024.941669,28.6835,Cottonwood Marble Canyon C
6034.225092,28.4698,Cottonwood Marble Canyon C
6043.508516,28.2978,Cottonwood Marble Canyon C
6052.791939,28.1624,Cottonwood Marble Canyon C
6062.075362,28.046,Cottonwood Marble Canyon C
6071.358785,27.8127,Cottonwood Marble Canyon C
6080.642209,27.6788,Cottonwood Marble Canyon C
6089.925632,27.5325,Cottonwood Marble Canyon C
6099.209055,27.3799,Cottonwood Marble Canyon C
6108.492478,27.2269,Cottonwood Marble Canyon C
6117.775901,27.0765,Cottonwood Marble Canyon C
6127.059325,26.9243,Cottonwood Marble Canyon C
6136.342748,26.7583,Cottonwood Marble Canyon C
6145.626171,26.4555,Cottonwood Marble Canyon C
6154.909594,26.2607,Cottonwood Marble Canyon C
6164.193017,26.0947,Cottonwood Marble Canyon C
6173.476441,25.9239,Cottonwood Marble Canyon C
6182.759864,25.7477,Cottonwood Marble Canyon C
6192.043287,25.6244,Cottonwood Marble Canyon C
6201.32671,25.5306,Cottonwood Marble Canyon C
6210.610134,25.4259,Cottonwood Marble Canyon C
6219.893557,25.2437,Cottonwood Marble Canyon C
6229.17698,25.0809,Cottonwood Marble Canyon C
6238.460403,24.9364,Cottonwood Marble Canyon C
6247.743826,24.784,Cottonwood Marble Canyon C
6257.02725,24.6269,Cottonwood Marble Canyon C
6266.310673,24.4691,Cottonwood Marble Canyon C
6275.594096,24.3178,Cottonwood Marble Canyon C
6284.877519,24.1653,Cottonwood Marble Canyon C
6294.160943,24.0119,Cottonwood Marble Canyon C
6303.444366,23.776,Cottonwood Marble Canyon C
6312.727789,23.5154,Cottonwood Marble Canyon C
6322.011212,23.3296,Cottonwood Marble Canyon C
6331.294635,23.1317,Cottonwood Marble Canyon C
6340.578059,22.9223,Cottonwood Marble Canyon C
6349.861482,22.7087,Cottonwood Marble Canyon C
6359.144905,22.5126,Cottonwood Marble Canyon C
6368.428328,22.3721,Cottonwood Marble Canyon C
6377.711752,22.2909,Cottonwood Marble Canyon C
6386.995175,22.1889,Cottonwood Marble Canyon C
6396.278598,22.0843,Cottonwood Marble Canyon C
6405.562021,21.9649,Cottonwood Marble Canyon C
6414.845444,21.8344,Cottonwood Marble Canyon C
6424.128868,21.7073,Cottonwood Marble Canyon C
6433.412291,21.5826,Cottonwood Marble Canyon C
6442.695714,21.4438,Cottonwood Marble Canyon C
6451.979137,21.2769,Cottonwood Marble Canyon C
6461.262561,20.9779,Cottonwood Marble Canyon C
6470.545984,20.805,Cottonwood Marble Canyon C
6479.829407,20.623,Cottonwood Marble Canyon C
6489.11283,20.4303,Cottonwood Marble Canyon C
6498.396253,20.2305,Cottonwood Marble Canyon C
6507.679677,20.0246,Cottonwood Marble Canyon C
6516.9631,19.8083,Cottonwood Marble Canyon C
6526.246523,19.5881,Cottonwood Marble Canyon C
6535.529946,19.2509,Cottonwood Marble Canyon C
6544.813369,19.1226,Cottonwood Marble Canyon C
6554.096793,19.0411,Cottonwood Marble Canyon C
6563.380216,18.9887,Cottonwood Marble Canyon C
6572.663639,18.9193,Cottonwood Marble Canyon C
6581.947062,18.8257,Cottonwood Marble Canyon C
6591.230486,18.7062,Cottonwood Marble Canyon C
6600.513909,18.5761,Cottonwood Marble Canyon C
6609.797332,18.4422,Cottonwood Marble Canyon C
6619.080755,18.1921,Cottonwood Marble Canyon C
6628.364178,18.0044,Cottonwood Marble Canyon C
6637.647602,17.8483,Cottonwood Marble Canyon C
6646.931025,17.6878,Cottonwood Marble Canyon C
6656.214448,17.5362,Cottonwood Marble Canyon C
6665.497871,17.3837,Cottonwood Marble Canyon C
6674.781295,17.2245,Cottonwood Marble Canyon C
6684.064718,17.0699,Cottonwood Marble Canyon C
6693.348141,16.8549,Cottonwood Marble Canyon C
6702.631564,16.6652,Cottonwood Marble Canyon C
6711.914987,16.566,Cottonwood Marble Canyon C
6721.198411,16.4854,Cottonwood Marble Canyon C
6730.481834,16.4041,Cottonwood Marble Canyon C
6739.765257,16.3076,Cottonwood Marble Canyon C
6749.04868,16.1991,Cottonwood Marble Canyon C
6758.332104,16.0859,Cottonwood Marble Canyon C
6767.615527,15.9108,Cottonwood Marble Canyon C
6776.89895,15.6857,Cottonwood Marble Canyon C
6786.182373,15.5291,Cottonwood Marble Canyon C
6795.465796,15.3732,Cottonwood Marble Canyon C
6804.74922,15.2152,Cottonwood Marble Canyon C
6814.032643,15.0594,Cottonwood Marble Canyon C
6823.316066,14.918,Cottonwood Marble Canyon C
6832.599489,14.7688,Cottonwood Marble Canyon C
6841.882912,14.5823,Cottonwood Marble Canyon C
6851.166336,14.2998,Cottonwood Marble Canyon C
6860.449759,14.1628,Cottonwood Marble Canyon C
6869.733182,14.0486,Cottonwood Marble Canyon C
6879.016605,13.9244,Cottonwood Marble Canyon C
6888.300029,13.8062,Cottonwood Marble Canyon C
6897.583452,13.7088,Cottonwood Marble Canyon C
6906.866875,13.6355,Cottonwood Marble Canyon C
6916.150298,13.5618,Cottonwood Marble Canyon C
6925.433721,13.402,Cottonwood Marble Canyon C
6934.717145,13.3096,Cottonwood Marble Canyon C
6944.000568,13.2119,Cottonwood Marble Canyon C
6953.283991,13.1108,Cottonwood Marble Canyon C
6962.567414,12.9977,Cottonwood Marble Canyon C
6971.850838,12.8756,Cottonwood Marble Canyon C
6981.134261,12.7467,Cottonwood Marble Canyon C
6990.417684,12.6128,Cottonwood Marble Canyon C
6999.701107,12.4677,Cottonwood Marble Canyon C
7008.98453,12.201,Cottonwood Marble Canyon C
7018.267954,12.037,Cottonwood Marble Canyon C
7027.551377,11.8994,Cottonwood Marble Canyon C
7036.8348,11.7646,Cottonwood Marble Canyon C
7046.118223,11.6338,Cottonwood Marble Canyon C
7055.401647,11.5046,Cottonwood Marble Canyon C
7064.68507,11.3757,Cottonwood Marble Canyon C
7073.968493,11.2521,Cottonwood Marble Canyon C
7083.251916,11.0653,Cottonwood Marble Canyon C
7092.535339,10.919,Cottonwood Marble Canyon C
7101.818763,10.8216,Cottonwood Marble Canyon C
7111.102186,10.7197,Cottonwood Marble Canyon C
7120.385609,10.6183,Cottonwood Marble Canyon C
7129.669032,10.5227,Cottonwood Marble Canyon C
7138.952456,10.4377,Cottonwood Marble Canyon C
7148.235879,10.3501,Cottonwood Marble Canyon C
7157.519302,10.2323,Cottonwood Marble Canyon C
7166.802725,10.1039,Cottonwood Marble Canyon C
7176.086148,10.0067,Cottonwood Marble Canyon C
7185.369572,9.9031,Cottonwood Marble Canyon C
7194.652995,9.7914,Cottonwood Marble Canyon C
7203.936418,9.6716,Cottonwood Marble Canyon C
7213.219841,9.5471,Cottonwood Marble Canyon C
7222.503264,9.4158,Cottonwood Marble Canyon C
7231.786688,9.2527,Cottonwood Marble Canyon C
7241.070111,9.0376,Cottonwood Marble Canyon C
7250.353534,8.9093,Cottonwood Marble Canyon C
7259.636957,8.7836,Cottonwood Marble Canyon C
7268.920381,8.6649,Cottonwood Marble Canyon C
7278.203804,8.5482,Cottonwood Marble Canyon C
7287.487227,8.425,Cottonwood Marble Canyon C
7296.77065,8.3021,Cottonwood Marble Canyon C
7306.054073,8.1863,Cottonwood Marble Canyon C
7315.337497,8.0667,Cottonwood Marble Canyon C
7324.62092,7.859,Cottonwood Marble Canyon C
7333.904343,7.7488,Cottonwood Marble Canyon C
7343.187766,7.6415,Cottonwood Marble Canyon C
7352.47119,7.5349,Cottonwood Marble Canyon C
7361.754613,7.4293,Cottonwood Marble Canyon C
7371.038036,7.3479,Cottonwood Marble Canyon C
7380.321459,7.2723,Cottonwood Marble Canyon C
7389.604882,7.1925,Cottonwood Marble Canyon C
7398.888306,7.031,Cottonwood Marble Canyon C
7408.171729,6.9324,Cottonwood Marble Canyon C
7417.455152,6.8447,Cottonwood Marble Canyon C
7426.738575,6.7592,Cottonwood Marble Canyon C
7436.021999,6.6734,Cottonwood Marble Canyon C
7445.305422,6.5897,Cottonwood Marble Canyon C
7454.588845,6.5114,Cottonwood Marble Canyon C
7463.872268,6.4283,Cottonwood Marble Canyon C
7473.155691,6.2902,Cottonwood Marble Canyon C
7482.439115,6.193,Cottonwood Marble Canyon C
7491.722538,6.1188,Cottonwood Marble Canyon C
7501.005961,6.044,Cottonwood Marble Canyon C
7510.289384,5.9624,Cottonwood Marble Canyon C
7519.572807,5.8835,Cottonwood Marble Canyon C
7528.856231,5.8026,Cottonwood Marble Canyon C
7538.139654,5.7159,Cottonwood Marble Canyon C
7547.423077,5.5851,Cottonwood Marble Canyon C
7556.7065,5.4611,Cottonwood Marble Canyon C
7565.989924,5.3709,Cottonwood Marble Canyon C
7575.273347,5.2809,Cottonwood Marble Canyon C
7584.55677,5.1923,Cottonwood Marble Canyon C
7593.840193,5.1012,Cottonwood Marble Canyon C
7603.123616,5.0117,Cottonwood Marble Canyon C
7612.40704,4.9305,Cottonwood Marble Canyon C
7621.690463,4.8255,Cottonwood Marble Canyon C
7630.973886,4.7075,Cottonwood Marble Canyon C
7640.257309,4.6285,Cottonwood Marble Canyon C
7649.540733,4.5459,Cottonwood Marble Canyon C
7658.824156,4.4621,Cottonwood Marble Canyon C
7668.107579,4.3712,Cottonwood Marble Canyon C
7677.391002,4.2635,Cottonwood Marble Canyon C
7686.674425,4.153,Cottonwood Marble Canyon C
7695.957849,4.0482,Cottonwood Marble Canyon C
7705.241272,3.9544,Cottonwood Marble Canyon C
7714.524695,3.872,Cottonwood Marble Canyon C
7723.808118,3.8405,Cottonwood Marble Canyon C
7733.091542,3.8047,Cottonwood Marble Canyon C
7742.374965,3.7464,Cottonwood Marble Canyon C
7751.658388,3.6678,Cottonwood Marble Canyon C
7760.941811,3.5937,Cottonwood Marble Canyon C
7770.225234,3.51,Cottonwood Marble Canyon C
7779.508658,3.4208,Cottonwood Marble Canyon C
7788.792081,3.2331,Cottonwood Marble Canyon C
7798.075504,3.1463,Cottonwood Marble Canyon C
7807.358927,3.0543,Cottonwood Marble Canyon C
7816.64235,2.9593,Cottonwood Marble Canyon C
7825.925774,2.8692,Cottonwood Marble Canyon C
7835.209197,2.7792,Cottonwood Marble Canyon C
7844.49262,2.6874,Cottonwood Marble Canyon C
7853.776043,2.5873,Cottonwood Marble Canyon C
7863.059467,2.3914,Cottonwood Marble Canyon C
7872.34289,2.2554,Cottonwood Marble Canyon C
7881.626313,2.1333,Cottonwood Marble Canyon C
7890.909736,2.0091,Cottonwood Marble Canyon C
7900.193159,1.8835,Cottonwood Marble Canyon C
7909.476583,1.7586,Cottonwood Marble Canyon C
7918.760006,1.6348,Cottonwood Marble Canyon C
7928.043429,1.5106,Cottonwood Marble Canyon C
7937.326852,1.3158,Cottonwood Marble Canyon C
7946.610276,1.1548,Cottonwood Marble Canyon C
7955.893699,1.0535,Cottonwood Marble Canyon C
7965.177122,0.9695,Cottonwood Marble Canyon C
7974.460545,0.8933,Cottonwood Marble Canyon C
7983.743968,0.4969,Cottonwood Marble Canyon C
7993.027392,0.001,Cottonwood Marble Canyon C
8002.310815,-0.0127,Cottonwood Marble Canyon C
8011.594238,-0.029,Cottonwood Marble Canyon C
8020.877661,-0.0535,Cottonwood Marble Canyon C
8030.161085,-0.0795,Cottonwood Marble Canyon C
8039.444508,-0.093,Cottonwood Marble Canyon C
8048.727931,-0.1092,Cottonwood Marble Canyon C
8058.011354,-0.1332,Cottonwood Marble Canyon C
8067.294777,-0.1551,Cottonwood Marble Canyon C
8076.578201,-0.178,Cottonwood Marble Canyon C
8085.861624,-0.1998,Cottonwood Marble Canyon C
8095.145047,-0.224,Cottonwood Marble Canyon C
8104.42847,-0.2556,Cottonwood Marble Canyon C
8113.711894,-0.2725,Cottonwood Marble Canyon C
8122.995317,-0.2909,Cottonwood Marble Canyon C
8132.27874,-0.3117,Cottonwood Marble Canyon C
8141.562163,-0.3291,Cottonwood Marble Canyon C
8150.845586,-0.3425,Cottonwood Marble Canyon C
8160.12901,-0.3551,Cottonwood Marble Canyon C
