DISTANCE_M,ELEVATION_M,NAME
4575.348746,63.5474,Cottonwood Marble Canyon R
4584.629373,63.1489,Cottonwood Marble Canyon R
4593.909999,62.8231,Cottonwood Marble Canyon R
4603.190625,62.5092,Cottonwood Marble Canyon R
4612.471251,62.1408,Cottonwood Marble Canyon R
4621.751878,61.8861,Cottonwood Marble Canyon R
4631.032504,61.6315,Cottonwood Marble Canyon R
4640.31313,61.3586,Cottonwood Marble Canyon R
4649.593756,61.0922,Cottonwood Marble Canyon R
4658.874383,60.822,Cottonwood Marble Canyon R
4668.155009,60.5675,Cottonwood Marble Canyon R
4677.435635,60.297,Cottonwood Marble Canyon R
4686.716261,60.0208,Cottonwood Marble Canyon R
4695.996888,59.7382,Cottonwood Marble Canyon R
4705.277514,59.4401,Cottonwood Marble Canyon R
4714.55814,59.129,Cottonwood Marble Canyon R
4723.838766,58.9293,Cottonwood Marble Canyon R
4733.119393,58.7717,Cottonwood Marble Canyon R
4742.400019,58.6275,Cottonwood Marble Canyon R
4751.680645,58.4283,Cottonwood Marble Canyon R
4760.961272,58.2229,Cottonwood Marble Canyon R
4770.241898,57.992,Cottonwood Marble Canyon R
4779.522524,57.8021,Cottonwood Marble Canyon R
4788.80315,57.6171,Cottonwood Marble Canyon R
4798.083777,57.4102,Cottonwood Marble Canyon R
4807.364403,57.1879,Cottonwood Marble Canyon R
4816.645029,56.9,Cottonwood Marble Canyon R
4825.925655,56.5705,Cottonwood Marble Canyon R
4835.206282,56.3239,Cottonwood Marble Canyon R
4844.486908,56.0535,Cottonwood Marble Canyon R
4853.767534,55.787,Cottonwood Marble Canyon R
4863.04816,55.7325,Cottonwood Marble Canyon R
4872.328787,55.6911,Cottonwood Marble Canyon R
4881.609413,55.544,Cottonwood Marble Canyon R
4890.890039,55.3373,Cottonwood Marble Canyon R
4900.170665,55.1041,Cottonwood Marble Canyon R
4909.451292,54.855,Cottonwood Marble Canyon R
4918.731918,54.4947,Cottonwood Marble Canyon R
4928.012544,54.1435,Cottonwood Marble Canyon R
4937.29317,53.8807,Cottonwood Marble Canyon R
4946.573797,53.613,Cottonwood Marble Canyon R
4955.854423,53.3327,Cottonwood Marble Canyon R
4965.135049,53.0589,Cottonwood Marble Canyon R
4974.415676,52.8209,Cottonwood Marble Canyon R
